Date,vel_up_centreline,dLdt,calving,calving_magnitude,dt_days,dt_years,Centerline_Length
2018-05-05,9199.8994140625,-75140.57492448285,84340.47433854535,230.91163405488118,6.0,0.01642710472279261,3425.8020283255028
2018-05-11,9406.6552734375,-2482.961983046058,11889.617256483558,32.551997964362926,6.0,0.01642710472279261,3385.0141518072924
2018-05-17,9529.3779296875,5135.7082593878295,4393.6696702996705,12.029211965228393,6.0,0.01642710472279261,3469.378969209967
2018-05-23,9406.8154296875,-30877.958169615653,40284.77359930315,110.29369910829062,6.0,0.01642710472279261,2962.1435167316813
2018-05-29,9526.5615234375,6635.099739551195,2891.461783886305,7.91639092097551,6.0,0.01642710472279261,3071.1389949994627
2018-06-04,9605.845703125,11739.020064281067,-2133.174361156067,-5.840313103781155,6.0,0.01642710472279261,3263.9771069383714
2018-06-10,9501.806640625,-48044.05614919387,57545.86278981887,157.55198573530149,6.0,0.01642710472279261,2474.7523652678356
2018-06-16,10172.61328125,8891.684883972805,1280.9283972771955,3.5069908207452305,6.0,0.01642710472279261,2620.817004018929
2018-06-22,10191.9912109375,12613.915127528147,-2421.9239165906474,-6.630866301411766,6.0,0.01642710472279261,2828.0271087832516
2018-06-28,10112.9111328125,-41927.16298990988,52040.07412272238,142.47795789930836,6.0,0.01642710472279261,2139.2852116184076
2018-07-04,10422.3046875,-6023.5983231055725,16445.903010605572,45.02642850268466,6.0,0.01642710472279261,2040.3349311567144
2018-07-10,9591.021484375,16252.32280369007,-6661.301319315069,-18.237649060410867,6.0,0.01642710472279261,2307.3135398415616
2018-07-16,,9234.126069952545,,,6.0,0.01642710472279261,2459.0034958161414
2018-07-28,9307.6455078125,-73819.68316319253,83127.32867100503,227.59022223410003,12.0,0.03285420944558522,33.71616396587342
2018-08-03,10289.150390625,10720.570319365594,-431.4199287405936,-1.1811633914869093,6.0,0.01642710472279261,209.82409529015422
2018-08-09,,11956.177602704513,,,6.0,0.01642710472279261,406.2294768540887
2018-08-15,10245.55078125,-54052.15543360822,64297.70621485822,176.0375255711382,6.0,0.01642710472279261,-481.690940946457
2018-08-21,10720.68359375,-6885.8938487037085,17606.57744245371,48.20418190952419,6.0,0.01642710472279261,-594.8062403091462
2018-08-27,10460.0703125,-7852.747008636332,18312.817321136332,50.137761317279484,6.0,0.01642710472279261,-723.8041377816116
2018-09-02,10721.572265625,7463.9500350874005,3257.6222305375995,8.9188835880564,6.0,0.01642710472279261,-601.1930489095394
2018-09-08,10748.876953125,8982.660081044523,1766.2168720804766,4.83563825347153,6.0,0.01642710472279261,-453.63395106897224
2018-09-14,10695.5302734375,13801.091260410962,-3105.5609869734617,-8.502562592672037,6.0,0.01642710472279261,-226.92197964538354
2018-09-20,10792.310546875,10530.151100230127,262.15944664487324,0.7177534473507823,6.0,0.01642710472279261,-53.942084775073454
2018-09-26,11181.349609375,9819.234455595317,1362.1151537796832,3.7292680459402687,6.0,0.01642710472279261,107.35950792464428
2018-10-02,11211.3359375,19555.607127603173,-8344.271190103173,-22.845369445867686,6.0,0.01642710472279261,428.60151412757114
2018-10-08,11257.66796875,5045.9948585998645,6211.6731101501355,17.006634114031858,6.0,0.01642710472279261,511.4926001004642
2018-10-14,,14838.436808154715,,,6.0,0.01642710472279261,755.2451554705622
2018-10-20,10221.2958984375,-25863.953810755862,36085.24970919336,98.79602932017347,6.0,0.01642710472279261,330.3752776758047
2018-10-26,10343.2705078125,11610.907000476858,-1267.6364926643582,-3.4705995692384892,6.0,0.01642710472279261,521.1088628992438
2018-11-01,10436.857421875,13146.728181014842,-2709.8707591398415,-7.41922179093728,6.0,0.01642710472279261,737.0715434908634
2018-11-07,9866.9267578125,10668.609678722147,-801.6829209096468,-2.1948882160428385,6.0,0.01642710472279261,912.3259119298309
2018-11-13,10028.755859375,13221.977635257237,-3193.221775882237,-8.74256475258655,6.0,0.01642710472279261,1129.5247231866233
2018-11-19,10067.0595703125,9869.325247059998,197.73432325250178,0.5413670725598954,6.0,0.01642710472279261,1291.649162563379
2018-12-01,9843.7333984375,10662.330509605308,-818.5971111678082,-2.241196745154848,12.0,0.03285420944558522,1641.951602304005
2018-12-07,9687.8798828125,5039.81721118174,4648.06267163076,12.725702044163613,6.0,0.01642710472279261,1724.74120741582
2018-12-13,9679.59765625,17870.751593195746,-8191.153936945746,-22.42615725378712,6.0,0.01642710472279261,2018.3059153122595
2018-12-19,9649.50390625,4917.559765067621,4731.944141182379,12.955356991601311,6.0,0.01642710472279261,2099.0871845536167
2018-12-25,9864.5087890625,15270.304762455125,-5405.7959733926255,-14.800262760828543,6.0,0.01642710472279261,2349.9340800354257
2018-12-31,9783.9912109375,8228.120958428743,1555.8702525087574,4.259740595506523,6.0,0.01642710472279261,2485.0982846913394
2019-01-06,9597.1162109375,-13779.23753481869,23376.35374575619,64.00096850309703,6.0,0.01642710472279261,2258.745306706638
2019-01-12,9731.763671875,11609.0472273708,-1877.2835554958,-5.139722260084326,6.0,0.01642710472279261,2449.4483412425034
2019-01-18,9932.373046875,8132.3499639290385,1800.0230829459615,4.928194614499552,6.0,0.01642710472279261,2583.0393057423644
2019-01-24,9512.298828125,-30730.982870833468,40243.28169895847,110.18010047627233,6.0,0.01642710472279261,2078.218231888837
2019-01-30,9502.0380859375,15406.153679481504,-5904.115593544004,-16.164587525103364,6.0,0.01642710472279261,2331.2967317571165
2019-02-05,9686.55078125,796.5341868247051,8890.016594425295,24.339538930664737,6.0,0.01642710472279261,2344.3814822593704
2019-02-11,9695.0185546875,13010.3655904349,-3315.3470357474,-9.076925491437096,6.0,0.01642710472279261,2558.104120295262
2019-02-17,9707.86328125,8873.996783604773,833.8664976452274,2.2830020469410743,6.0,0.01642710472279261,2703.8781947692623
2019-02-23,9655.4716796875,8077.938384556226,1577.533295131274,4.319050773802256,6.0,0.01642710472279261,2836.5753345566336
2019-03-01,9698.2646484375,-43460.45861829989,53158.72326673739,145.54065233877452,6.0,0.01642710472279261,2122.645829533227
2019-03-07,9808.2275390625,9950.166015623952,-141.93847656145226,-0.38860636977810337,6.0,0.01642710472279261,2286.0982486810535
2019-03-13,9721.912109375,6365.776999799607,3356.1351095753926,9.188597151472669,6.0,0.01642710472279261,2390.669534098706
2019-03-19,9854.416015625,11952.845687994006,-2098.429672369006,-5.74518733023684,6.0,0.01642710472279261,2587.020181950764
2019-03-25,9750.291015625,6334.5533387348405,3415.7376768901595,9.351780087310498,6.0,0.01642710472279261,2691.0785530182766
2019-03-31,9659.3076171875,12148.977610697053,-2489.669993509553,-6.816344951429303,6.0,0.01642710472279261,2890.65108050406
2019-04-06,10172.0927734375,9703.879791346568,468.2129820909322,1.281897281563127,6.0,0.01642710472279261,3050.0577300539007
2019-04-12,10193.34375,9869.88743738002,323.45631261997914,0.8855751201094569,6.0,0.01642710472279261,3212.1914045899175
2019-04-18,10943.6943359375,14441.786039262093,-3498.0917033245933,-9.57725312340751,6.0,0.01642710472279261,3449.42813624104
2019-04-24,10153.740234375,-51353.63846958733,61507.37870396233,168.3980251990755,6.0,0.01642710472279261,2605.836539204698
2019-04-30,10275.7314453125,9020.479566479888,1255.2518788326124,3.436692344510917,6.0,0.01642710472279261,2754.016901693074
2019-05-06,10208.4921875,-46188.24816122996,56396.74034872996,154.40585995545507,6.0,0.01642710472279261,1995.2777121862164
2019-05-12,10666.021484375,9093.26233010176,1572.7591542732407,4.30597988849621,6.0,0.01642710472279261,2144.653684754623
2019-05-18,10732.94921875,-44940.64049510029,55673.58971385029,152.42598142053467,6.0,0.01642710472279261,1406.4090770322364
2019-05-24,11957.044921875,3264.638267358998,8692.406654516002,23.79851240113895,6.0,0.01642710472279261,1460.0376317321789
2019-05-30,11300.603515625,-58468.691657761796,69769.2951733868,191.01791970810896,6.0,0.01642710472279261,499.5663108654553
2019-06-05,,11692.205591872393,,,6.0,0.01642710472279261,691.6353965635644
2019-06-11,11352.05078125,-42786.96807823375,54139.01885948375,148.22455539899727,6.0,0.01642710472279261,-11.230608828365803
2019-06-17,11261.9482421875,-9707.71619936396,20969.66444155146,57.4118122971977,6.0,0.01642710472279261,-170.70027945446782
2019-06-23,11525.0205078125,9416.859610443382,2108.160897369118,5.771829972263157,6.0,0.01642710472279261,-16.008540473878384
2019-06-29,12136.083984375,-3034.735589026939,15170.81957340194,41.53544031047759,6.0,0.01642710472279261,-65.86045980080962
2019-07-05,12439.5947265625,-48557.08339954786,60996.67812611036,166.99980322001468,6.0,0.01642710472279261,-863.5127538385568
2019-07-11,11488.765625,1925.2779249615269,9563.487700038473,26.183402327278504,6.0,0.01642710472279261,-831.886011744733
2019-07-17,12094.228515625,9158.506653216158,2935.721862408842,8.037568411796967,6.0,0.01642710472279261,-681.4382638479583
2019-07-23,11605.21484375,6964.345540694587,4640.869303055413,12.70600767434747,6.0,0.01642710472279261,-567.0342303252546
2019-07-29,11696.9091796875,-7516.063274523054,19212.972454210554,52.60225175690775,6.0,0.01642710472279261,-690.5013888389803
2019-08-04,11583.29296875,-2479.5724913654267,14062.865460115427,38.50202726930986,6.0,0.01642710472279261,-731.233585822396
2019-08-10,11462.0830078125,-6589.760782672092,18051.843790484592,49.423254730963976,6.0,0.01642710472279261,-839.4842762975022
2019-08-16,12465.986328125,4651.1636587721005,7814.8226693528995,21.395818396585625,6.0,0.01642710472279261,-763.0791237920057
2019-08-22,12174.060546875,-270.040413297771,12444.100960172771,34.07009160896036,6.0,0.01642710472279261,-767.5151059406344
2019-08-28,12277.2607421875,415.20367431626073,11862.05706787124,32.47654228027718,6.0,0.01642710472279261,-760.6945117013529
2019-09-03,12148.271484375,12016.887886853263,131.3835975217371,0.35970868589113514,6.0,0.01642710472279261,-563.2918359419564
2019-09-09,12038.9326171875,7315.329094165791,4723.603523021709,12.932521623604954,6.0,0.01642710472279261,-443.12215883040335
2019-09-15,12156.595703125,-8525.438703040752,20682.034406165752,56.624324178414106,6.0,0.01642710472279261,-583.170433213003
2019-09-21,11512.6552734375,5323.428503447707,6189.226769989793,16.945179383955626,6.0,0.01642710472279261,-495.72191570256837
2019-09-27,11866.79296875,13353.607101541464,-1486.8141327914636,-4.070675243782241,6.0,0.01642710472279261,-276.3608134185197
2019-10-03,11517.08203125,12922.757873737646,-1405.6758424876462,-3.8485307118073817,6.0,0.01642710472279261,-64.07731651933864
2019-10-09,12188.8330078125,10938.857594527333,1249.9754132851667,3.4222461691585675,6.0,0.01642710472279261,115.6164427336771
2019-10-21,11551.513671875,13720.627649987327,-2169.1139781123275,-5.938710412354079,12.0,0.03285420944558522,566.3968172712484
2019-10-27,11406.228515625,8514.309081831525,2891.919433793475,7.917643898134086,6.0,0.01642710472279261,706.2622642007191
2019-11-02,11095.8857421875,1657.2136679550458,9438.672074232454,25.841675767919106,6.0,0.01642710472279261,733.4854866722599
2019-11-08,10818.7705078125,9875.573209437018,943.1972983754822,2.5823334657781856,6.0,0.01642710472279261,895.7125619812869
2019-11-14,10701.0703125,-291.03520734577614,10992.105519845776,30.094744749748873,6.0,0.01642710472279261,890.9316961521981
2019-11-20,10702.412109375,9895.55384316553,806.8582662094705,2.209057539245641,6.0,0.01642710472279261,1053.4869954239111
2019-11-26,10291.875,8172.9869706176105,2118.8880293823895,5.801199259089362,6.0,0.01642710472279261,1187.7455082882661
2019-12-02,10322.7412109375,17050.75585057956,-6728.0146396420605,-18.420300176980316,6.0,0.01642710472279261,1467.8400602485053
2019-12-08,10284.53125,11925.488277083918,-1640.9570270839176,-4.492695488251657,6.0,0.01642710472279261,1663.7413050465984
2019-12-14,10447.8115234375,6572.715378865512,3875.0961445719877,10.609435029628987,6.0,0.01642710472279261,1771.7119888883317
2019-12-20,10541.6259765625,14997.339298831852,-4455.713322269352,-12.199078226610135,6.0,0.01642710472279261,2018.0748521134956
2020-01-01,10492.203125,9341.514789326997,1150.6883356730032,3.1504129655660593,12.0,0.03285420944558522,2324.9829355410766
2020-01-07,10249.2666015625,9191.772098715708,1057.4945028467919,2.895262157006959,6.0,0.01642710472279261,2475.9771383947227
2020-01-13,11109.1943359375,17360.344929681407,-6251.150593743907,-17.11471757356306,6.0,0.01642710472279261,2761.157342578401
2020-01-19,9339.1259765625,-46818.52951557505,56157.65549213755,153.75128129264218,6.0,0.01642710472279261,1992.0644552588928
2020-01-25,9643.208984375,11071.637909295256,-1428.4289249202557,-3.9108252564551833,6.0,0.01642710472279261,2173.9394106477266
2020-01-31,9452.197265625,10064.233367918336,-612.0361022933357,-1.6756635244170726,6.0,0.01642710472279261,2339.265626137145
2020-02-06,9434.3115234375,8681.437414540793,752.8741088967072,2.0612569716542293,6.0,0.01642710472279261,2481.8765076901764
2020-02-12,9461.9736328125,12034.473770996614,-2572.500138184114,-7.043121528224815,6.0,0.01642710472279261,2679.5680686100386
2020-02-18,9245.9775390625,8812.380431898608,433.59710716389236,1.1871241811468647,6.0,0.01642710472279261,2824.3299648219254
